ARTIST,TECHNIQUE,SIGNATURE,CONDITION,TOTAL DIMENSIONS,YEAR,Colorfulness Score,SVD Entropy,PRICE
287,-0.122086567,2,0,1.804636243,1.902049201,124.4875447,6.240772616,139
335,-0.122086567,1,0,-0.524358347,0.063414726,74.55281396,8.144989046,370
134,-0.122086567,2,2,1.578830547,-1.361526992,116.7331093,7.51370636,135
358,-0.122086567,2,0,1.1361797,0.247278173,109.0508744,7.71002359,149
335,1.051126553,2,0,1.749080873,0.339209897,142.2434486,5.295404418,95
335,-1.295299686,1,2,-1.058257396,-2.234878368,56.01013381,5.412067239,350
354,3.397552791,2,2,-0.426987108,-0.488175617,90.85984114,5.31956119,340
173,-1.295299686,0,2,-0.834990521,-2.188912506,177.1424148,4.515426922,195
355,-0.122086567,0,2,1.192929809,0.017448864,124.8921177,5.879136162,1900
354,-0.122086567,0,0,1.124829678,-0.028516998,160.3463276,7.40236813,650
335,-0.122086567,1,0,-0.79810295,-0.626073202,135.7574634,7.30575735,150
368,-0.122086567,2,0,-0.632631581,0.523073345,44.91600028,5.434592607,150
287,-0.122086567,2,0,-0.632631581,-0.442209755,190.1673969,8.129697822,121
335,-0.122086567,2,0,-0.200136016,0.523073345,164.3228086,6.452973941,30
297,-1.295299686,0,2,-0.237172929,-1.775219749,194.4438385,7.367553412,2000
306,-1.295299686,0,0,-1.077074537,-2.096980783,152.177806,7.214971424,205
229,-1.295299686,1,2,-0.84678857,-2.924366296,151.7066613,5.200580661,300
367,-0.122086567,0,0,0.397830918,1.580288168,163.3651537,6.073754062,340
335,-0.122086567,1,0,-1.074685059,-0.763970788,126.2481007,8.260462471,176
328,-0.122086567,0,2,1.283729982,0.706936792,103.0213008,6.967076884,600
269,-0.122086567,2,2,-0.713873842,-0.855902512,119.8622268,6.309606959,230
331,-0.122086567,1,0,-0.752702864,-0.855902512,195.5452772,6.270528308,45
331,-0.122086567,1,2,-0.787499641,-0.901868374,55.11169668,5.402772913,110
367,-0.122086567,0,0,-0.066922603,-0.626073202,51.43485368,7.08118689,599
392,-0.122086567,1,0,-0.905032103,-0.718004926,67.6658681,7.534441866,110
331,-0.122086567,2,0,0.980266244,0.017448864,191.9734603,6.851477986,501
329,-0.122086567,2,0,-0.905032103,-0.488175617,85.61243486,5.175513931,700
331,-1.295299686,1,0,-0.263009163,-0.120448722,67.52520319,7.27615034,650
354,-1.295299686,0,0,-0.486873407,0.293244035,35.30761272,6.082298095,400
331,-0.122086567,2,2,-0.154735929,-0.07448286,137.842525,7.85384538,200
354,-1.295299686,0,0,1.215629852,0.017448864,82.67498079,5.737211839,550
354,-1.295299686,0,0,1.192929809,0.063414726,100.2685815,6.668470544,899
331,-0.122086567,2,0,1.114674396,-0.396243893,138.4061318,6.644794886,301
374,-0.122086567,0,2,0.514317983,0.982731964,165.1596972,5.947494839,850
335,-1.295299686,0,1,-0.478958261,-2.372775954,38.86920693,6.198472816,1300
274,-0.122086567,2,0,-0.527494538,-0.442209755,187.6973683,6.320983377,80
331,-0.122086567,2,0,0.502370592,0.477107483,190.7640813,6.625976094,250
369,-1.295299686,0,0,-0.713873842,-0.396243893,58.2726903,3.137224177,485
297,-0.122086567,2,0,0.209659505,0.523073345,130.5685167,7.085319511,55
274,-0.122086567,2,0,-0.890695233,-1.407492854,169.1801182,6.7319392,100
279,-0.122086567,1,0,-0.871579407,-0.304312169,62.8357171,4.491635146,280
335,-0.122086567,2,0,0.166648896,-0.855902512,169.1498384,6.610818886,375
179,-0.122086567,2,0,1.446214504,0.936766102,163.8328049,7.052495707,330
274,-1.295299686,1,0,-0.871579407,-0.258346307,161.2965251,5.304425799,80
335,-1.295299686,0,1,-0.425344342,-2.372775954,99.52530786,6.91317328,1100
355,-0.122086567,2,0,-0.871579407,0.017448864,120.5263446,7.53631107,150
335,-1.295299686,0,1,-0.668473755,-2.372775954,115.6786911,6.027823021,1000
269,2.810946232,1,2,-0.41518906,-2.096980783,150.8636866,4.335457319,200
335,-0.122086567,1,0,-0.787499641,-0.80993665,51.69041948,8.561335964,25
335,-1.295299686,1,0,-0.466323894,-1.591356302,99.22778968,5.918056227,200
196,-0.122086567,2,0,2.198900155,1.442390582,102.4669161,7.48895945,75
269,-0.122086567,2,0,0.591976026,0.982731964,122.9722219,6.995511354,109
354,-1.295299686,0,0,1.215629852,0.017448864,82.67498079,5.737211839,550
331,-0.122086567,2,2,-0.154735929,-0.07448286,137.842525,7.85384538,200
354,-1.295299686,0,0,-0.486873407,0.293244035,35.30761272,6.082298095,400
331,-1.295299686,1,0,-0.263009163,-0.120448722,67.52520319,7.27615034,650
329,-0.122086567,2,0,-0.905032103,-0.488175617,85.61243486,5.175513931,700
392,-0.122086567,1,0,-0.905032103,-0.718004926,67.6658681,7.534441866,110
367,-0.122086567,0,0,-0.066922603,-0.626073202,51.43485368,7.08118689,599
331,-0.122086567,1,2,-0.787499641,-0.901868374,55.11169668,5.402772913,110
331,-0.122086567,1,0,-0.752702864,-0.855902512,195.5452772,6.270528308,45
328,-0.122086567,0,2,1.283729982,0.706936792,103.0213008,6.967076884,600
374,-0.122086567,0,2,0.514317983,0.982731964,165.1596972,5.947494839,850
179,-0.122086567,2,0,1.446214504,0.936766102,163.8328049,7.052495707,330
335,-1.295299686,0,1,-0.478958261,-2.372775954,38.86920693,6.198472816,1300
196,-0.122086567,2,0,2.198900155,1.442390582,102.4669161,7.48895945,75
335,-1.295299686,1,0,-0.466323894,-1.591356302,99.22778968,5.918056227,200
335,-0.122086567,1,0,-0.787499641,-0.80993665,51.69041948,8.561335964,25
269,2.810946232,1,2,-0.998221755,-2.096980783,150.8636866,4.335457319,200
335,-1.295299686,0,1,-0.668473755,-2.372775954,115.6786911,6.027823021,1000
355,-0.122086567,2,0,-0.871579407,0.017448864,120.5263446,7.53631107,150
269,-0.122086567,2,2,-0.713873842,-0.855902512,119.8622268,6.309606959,230
335,-1.295299686,0,1,-0.425344342,-2.372775954,99.52530786,6.91317328,1100
354,-1.295299686,0,0,1.192929809,0.063414726,100.2685815,6.668470544,899
368,-0.122086567,0,2,0.591976026,0.063414726,123.2717499,4.869363137,1500
389,-0.122086567,0,2,0.741318418,-0.028516998,156.5511349,5.133443962,750
354,-0.122086567,0,0,1.192929809,-0.07448286,170.0124014,6.687330504,490
333,-0.122086567,0,0,-0.017639614,0.063414726,129.4892597,6.289943599,800
380,-0.122086567,2,2,0.12005407,-0.396243893,111.3438404,6.380847555,700
351,-0.122086567,0,0,2.255650264,0.339209897,125.0288747,6.188422261,350
367,-0.122086567,0,0,0.993408374,0.339209897,122.4420308,6.671863709,850
354,-0.122086567,0,2,1.102129635,-0.028516998,153.2092817,7.67693161,550
328,-1.295299686,0,2,-0.26345719,0.523073345,63.02367783,6.317116873,650
389,-0.122086567,0,0,1.931577275,-0.028516998,121.3831568,7.499612031,1703
367,-0.122086567,0,0,-0.801089798,1.810117477,176.7796784,6.50970762,1500
327,-0.122086567,0,0,0.741318418,0.109380588,144.4795372,5.009432442,395
269,-0.122086567,2,0,1.192929809,0.982731964,122.9722219,6.995511354,109
274,-1.295299686,1,0,-0.864112287,-0.258346307,161.2965251,5.304425799,80
335,-0.122086567,2,0,0.166648896,-0.855902512,169.1498384,6.610818886,375
333,-0.122086567,0,2,1.567181841,-0.258346307,178.0657703,4.483592582,550
280,-0.122086567,0,2,-0.710528572,0.615005069,172.7090351,2.055703371,275
350,-1.295299686,0,2,-0.514651092,-0.534141479,32.58651271,4.968461203,2600
368,-0.122086567,0,2,0.591976026,0.063414726,123.2717499,4.869363137,470
354,-0.122086567,0,0,1.192929809,-0.07448286,170.0124014,6.687330504,490
389,-0.122086567,0,2,0.741318418,-0.028516998,156.5511349,5.133443962,650
287,-0.122086567,1,2,-0.713873842,-0.58010734,16.17237773,4.563442334,30
279,-0.122086567,1,0,-0.864112287,-0.304312169,62.8357171,4.491635146,280
274,-0.122086567,2,0,-0.873819543,-1.407492854,169.1801182,6.7319392,100
297,-0.122086567,2,0,0.209659505,0.523073345,130.5685167,7.085319511,55
369,-1.295299686,0,0,-0.713873842,-0.396243893,58.2726903,3.137224177,485
331,-0.122086567,2,0,0.502370592,0.477107483,190.7640813,6.625976094,250
274,-0.122086567,2,0,-0.527494538,-0.442209755,187.6973683,6.320983377,80
331,-0.122086567,2,0,1.114674396,-0.396243893,138.4061318,6.644794886,301
335,-0.122086567,1,0,-1.074685059,-0.763970788,126.2481007,8.260462471,176
335,1.051126553,2,0,1.749080873,0.339209897,142.2434486,5.295404418,95
358,-0.122086567,2,0,1.1361797,0.247278173,109.0508744,7.71002359,149
134,-0.122086567,2,2,1.578830547,-1.361526992,116.7331093,7.51370636,135
335,-0.122086567,1,0,-0.524358347,0.063414726,74.55281396,8.144989046,370
287,-0.122086567,2,0,1.804636243,1.902049201,124.4875447,6.240772616,139
331,-0.122086567,2,2,-0.821400363,-0.442209755,173.2068567,7.346029298,190
274,-1.295299686,1,0,-0.989858581,0.017448864,179.9737075,6.328565018,5
49,-0.122086567,0,2,1.192929809,0.293244035,155.6194835,6.253399399,25
274,-0.122086567,2,0,-0.225524223,-0.718004926,125.1160811,6.549565982,290
297,-0.122086567,2,2,1.142750765,-0.626073202,133.8332854,7.089464268,60
274,-0.122086567,2,2,0.706360351,-0.718004926,157.0826373,6.236620294,101
335,-0.122086567,1,2,-0.946250603,-0.304312169,168.1526647,6.339463004,75
331,-0.122086567,1,0,-0.790337146,-0.901868374,48.13760258,6.794612786,220
134,1.637733112,1,2,-0.79810295,-0.626073202,71.71332408,7.425086022,1
364,-0.122086567,0,2,1.717718971,0.201312312,146.2511462,6.939932778,565
335,-0.122086567,0,0,2.496210988,0.017448864,176.3453998,7.10815272,4300
350,-1.295299686,0,2,-0.514651092,-0.534141479,32.58651271,4.968461203,3401
333,-0.122086567,0,2,1.567181841,-0.258346307,178.0657703,4.483592582,550
280,-0.122086567,0,2,-0.710528572,0.615005069,172.7090351,2.055703371,275
315,-0.122086567,1,2,-0.986513311,-1.131697683,146.0197016,6.512528975,200
315,-0.122086567,2,0,-0.632631581,0.017448864,168.4559071,6.655137405,170
139,-0.122086567,1,2,-1.152343102,-0.901868374,184.7188686,4.710254225,26
31,-0.122086567,2,2,-0.951029559,-0.442209755,138.8588453,7.47509827,120
255,-0.708693126,2,0,0.055538157,0.017448864,73.15012066,7.444854619,75
154,-0.122086567,2,0,-0.149359603,0.017448864,181.416441,7.724346441,35
134,-0.122086567,1,0,-0.460589146,-0.028516998,189.4531715,7.867057777,40
368,-0.122086567,2,2,-0.672057972,0.017448864,185.7880762,5.377356827,280
355,-0.122086567,1,0,-0.871579407,-0.901868374,185.1017391,8.007545455,50
331,-0.122086567,1,0,-0.34589419,-0.442209755,165.4722542,7.248908716,45
335,-0.122086567,1,2,-0.829763537,0.017448864,113.7822752,7.934425045,86
331,-0.708693126,2,0,-0.124867451,0.017448864,170.7349166,6.439017086,140
328,-0.122086567,1,0,-0.890695233,-0.07448286,153.2949126,8.083705416,110
335,-0.122086567,1,0,-0.650552668,-0.901868374,172.8640213,7.582369961,90
103,-0.708693126,2,2,-0.424746973,-0.442209755,182.3413012,7.237154138,35
331,-0.122086567,2,0,0.16186994,-0.901868374,105.292801,7.696970775,80
212,-0.122086567,0,2,0.741318418,0.477107483,130.8669036,5.605850992,60
139,-0.122086567,2,0,-0.44266806,-0.442209755,192.0465987,6.989332044,80
80,-0.122086567,2,0,0.887076591,-0.442209755,152.2783585,7.613051014,150
328,-0.122086567,2,0,-0.713873842,-0.442209755,186.2809016,6.465920366,75
274,-0.122086567,2,0,-0.937290059,0.477107483,176.8886497,6.094705847,80
328,-0.122086567,1,0,-0.713873842,-0.442209755,185.4519347,6.506937518,1
139,-0.122086567,2,0,-0.99105332,-0.442209755,84.5632844,6.640317027,100
349,-0.122086567,2,0,0.783134287,1.396424721,116.978986,6.975602566,55
355,-0.122086567,2,0,-0.871579407,-0.901868374,149.6958894,7.452938915,140
328,-0.122086567,2,0,-0.713873842,-0.442209755,54.3538509,5.668432859,80
108,1.637733112,1,0,0.729968396,0.017448864,169.6473818,6.879227459,60
355,-0.122086567,2,0,-0.412799581,0.017448864,122.5005843,7.68704867,100
328,-0.122086567,2,0,-0.713873842,-0.442209755,191.3907425,6.274202782,80
331,-0.122086567,2,0,-0.226420277,1.396424721,120.1303825,7.122146563,80
147,-1.295299686,1,0,-0.295715147,1.534322306,126.3222407,5.040248431,1
139,-0.122086567,2,0,-0.713873842,-0.901868374,180.3856307,5.517833707,80
297,-0.122086567,1,2,-0.949386793,0.477107483,143.6054565,7.31606675,50
331,-0.122086567,2,0,-0.226420277,1.396424721,179.6184178,6.625328375,110
139,-0.122086567,2,0,-0.44266806,-0.442209755,168.4570022,7.628988087,50
331,-0.122086567,2,0,-0.408617994,0.936766102,186.5652924,6.652255608,65
328,-0.122086567,2,2,-0.78496082,-0.442209755,166.3268949,7.050501338,45
331,-0.122086567,1,2,-0.752702864,-0.901868374,129.8680752,7.258536752,120
139,-0.122086567,2,0,-0.44266806,-0.442209755,193.2166378,7.292354216,80
355,-0.122086567,2,0,-0.274209842,0.017448864,75.29158431,7.522135761,320
233,-0.122086567,0,0,0.129014614,0.293244035,75.95661378,6.975336878,100
307,1.051126553,0,0,-1.255389352,0.66097093,88.11625281,6.448451294,100
233,-1.295299686,0,2,-0.304078321,0.063414726,127.6307075,5.395113791,40
314,1.051126553,2,0,-0.621878929,0.017448864,189.1957671,6.453882066,150
182,3.397552791,2,0,-1.03167445,-0.58010734,151.2358083,6.889183892,115
286,-0.122086567,0,0,1.159477113,1.120629549,173.5298422,7.038145367,125
263,-0.122086567,0,2,1.517898852,0.063414726,186.5403845,5.69631034,85
348,1.051126553,1,2,0.747292113,0.982731964,123.3560556,7.896579224,80
139,-0.122086567,2,0,-0.713873842,-0.901868374,166.9207004,5.934093744,35
335,-0.122086567,1,2,-0.805868755,-0.80993665,75.02549951,8.357484072,80
354,3.397552791,1,0,-0.832989333,-0.626073202,151.009809,5.332208757,15
183,-0.122086567,0,0,-0.998221755,0.109380588,136.5996606,6.266039146,55
268,-0.122086567,0,2,-0.970593412,1.948015063,184.6489165,6.422901331,260
191,1.051126553,0,0,-0.961184842,0.477107483,113.718391,6.176617744,120
355,-0.122086567,2,0,0.514317983,0.936766102,93.00621846,6.565886493,111
354,-1.295299686,1,2,0.731760505,-0.901868374,59.82736493,7.737803308,50
191,1.051126553,1,0,-1.060348189,0.982731964,136.1487501,4.083247365,40
354,3.397552791,1,2,-1.073191635,-0.396243893,98.93638331,5.387636221,8
190,-0.122086567,2,0,0.503565331,0.936766102,185.3535011,6.935818877,100
108,1.637733112,1,0,0.729968396,0.017448864,164.1408453,5.813999583,50
193,-0.122086567,2,2,0.756252657,-0.855902512,146.4612359,6.915218269,20
318,1.051126553,0,0,-1.255389352,0.15534645,73.96978536,5.794704823,75
80,-0.122086567,2,0,1.147529722,0.477107483,96.64396071,7.44578406,85
355,-0.122086567,2,0,-0.412799581,0.017448864,137.875768,7.636596608,130
355,-0.122086567,1,2,-0.393683755,0.063414726,189.9570837,7.335040974,20
205,-1.295299686,0,2,1.912162764,0.017448864,147.4279722,6.22866285,66
11,-0.122086567,0,2,0.522083787,0.063414726,90.51827102,6.151711252,1
139,-0.122086567,2,0,-0.713873842,-0.901868374,97.46096034,7.477314619,50
335,-0.122086567,1,2,-0.078272625,-0.901868374,186.6134434,7.70304199,145
354,3.397552791,1,0,-0.832989333,-0.626073202,150.7623066,5.685214794,89
150,-0.122086567,0,2,1.283729982,0.982731964,125.6625672,6.326126147,135
267,-1.295299686,0,0,1.192929809,0.109380588,28.80930626,4.70156456,100
328,-0.122086567,2,2,-0.914291331,-0.396243893,41.89879068,7.946072669,200
387,-0.122086567,0,0,0.256254331,0.477107483,105.5234345,5.707509207,300
338,-0.122086567,2,2,0.403655271,-1.821185611,55.21473911,6.282983367,25
182,3.397552791,2,0,-1.088424559,-0.258346307,194.7167866,6.474070662,65
364,-0.122086567,2,0,1.785520417,0.201312312,165.04474,6.099069556,90
101,-0.122086567,2,0,-0.928329516,-0.396243893,155.8961273,5.832896638,10
318,1.051126553,0,0,-0.698939603,0.293244035,79.19322084,6.118193789,70
268,-0.122086567,0,2,0.741318418,2.039946787,109.3364432,6.518608105,175
328,-0.122086567,1,1,-0.673850081,0.063414726,91.74564962,7.419344911,80
318,0.464519993,1,1,-1.15592732,0.385175759,147.5060823,5.758520266,38
354,-0.122086567,0,0,-0.928329516,-0.07448286,197.5944557,6.351651291,64
358,-0.122086567,0,0,-0.928329516,0.017448864,106.5878687,6.801204403,80
335,-0.122086567,1,0,-0.79810295,-0.396243893,42.48159391,8.188390351,120
355,-0.122086567,1,2,-0.393683755,0.063414726,190.0940169,7.540501409,55
314,-0.122086567,1,2,-0.381736364,0.936766102,34.721716,4.444534264,85
306,-1.295299686,0,2,0.750428304,-1.729253887,133.143529,7.761570025,440
191,1.051126553,0,2,-0.632631581,0.936766102,184.3999227,7.334929179,271
302,3.397552791,1,2,-0.259872973,-0.350278031,29.46557081,6.050297787,175
286,-0.122086567,0,2,0.741318418,0.247278173,161.5038055,5.84220429,180
367,-0.122086567,1,0,-1.123669363,-0.488175617,163.3724323,7.269446881,27
191,1.051126553,1,0,-1.050790276,1.948015063,144.62486,3.734307503,55
286,-0.122086567,0,0,-0.614710494,1.350458859,167.5425582,6.645958873,135
354,3.397552791,2,0,-0.25031506,-0.626073202,125.6332635,6.606357846,51
194,-0.122086567,0,2,0.741318418,-0.626073202,159.2367234,4.938071863,2
260,-0.122086567,0,2,0.741318418,0.477107483,139.0887882,7.781151615,90
354,1.051126553,2,0,1.368556461,0.477107483,156.5109055,5.189392598,175
31,-1.295299686,0,2,-0.500015538,-0.718004926,76.2526455,8.390181343,85
260,-0.122086567,0,2,1.517898852,0.523073345,67.09784591,7.51574512,290
286,-0.122086567,1,0,0.731760505,0.982731964,140.2802504,7.254558304,195
192,-0.708693126,0,0,-1.05915345,0.063414726,42.68295065,5.685310994,200
256,-0.122086567,0,2,1.393795325,0.569039207,38.87455535,6.757260503,210
320,-1.295299686,0,0,-0.905032103,0.936766102,189.9860008,6.094214826,280
286,-0.122086567,1,2,0.844065983,1.350458859,161.4650197,6.48238108,143
270,-1.295299686,0,2,2.413953199,0.109380588,161.1908959,8.059437097,250
295,-0.122086567,0,0,-0.928329516,-0.028516998,116.6076198,6.585650845,79
354,3.397552791,1,2,-0.827075374,-0.488175617,64.08388657,5.588103055,34
39,-0.122086567,0,2,0.542991722,0.017448864,165.4880099,7.345720265,10
182,3.397552791,2,0,-1.093352858,-0.855902512,103.7997558,6.726205888,55
318,-0.122086567,0,0,-0.928329516,0.017448864,191.5645917,6.069897626,67
76,-1.295299686,0,0,-0.973132233,1.764151616,68.45664464,6.616163731,52
266,-0.122086567,0,0,0.591976026,0.477107483,148.4309668,7.392695998,100
364,-0.122086567,1,2,3.172015176,0.017448864,146.6139146,7.193366848,180
161,-1.295299686,0,2,0.562107548,0.523073345,99.13567878,3.428654187,46
76,-1.295299686,0,0,-0.973132233,1.856083339,63.40060231,6.352824232,60
287,-0.122086567,1,2,-0.078272625,-0.58010734,28.44223317,6.40580477,43
347,-0.122086567,1,2,-0.100972669,-0.304312169,23.1013607,4.874458297,1
354,-0.122086567,2,0,-0.184604408,-0.442209755,52.81482249,5.531650732,30
232,-1.295299686,0,0,0.591976026,-3.154195606,130.3797377,6.326336985,140
331,-0.122086567,1,0,-0.752702864,-0.58010734,86.11951133,6.662759949,30
160,-0.122086567,0,2,3.90737711,0.752902654,146.9456852,7.433968029,65
314,1.051126553,2,0,-0.621878929,0.017448864,35.30669055,5.117222516,189
191,1.051126553,1,2,-1.190574754,0.936766102,168.4400491,6.628989103,97
241,-1.295299686,2,0,-0.836931972,-0.672039064,87.79958698,6.356350316,20
260,-0.122086567,0,2,-0.304078321,1.442390582,183.3569052,8.10569431,145
191,1.051126553,1,2,-1.086035081,0.431141621,167.1343722,5.817839909,120
101,-0.122086567,2,0,-0.489262886,-0.396243893,164.0779263,7.174739024,1
233,-0.122086567,0,2,-0.324986255,-0.396243893,70.95615457,7.147522461,90
286,-0.122086567,1,0,0.57405494,0.431141621,143.0208224,7.540015511,150
355,-0.122086567,1,2,-0.393683755,0.063414726,190.8531384,7.302142439,59
191,1.051126553,1,2,-0.632631581,1.948015063,128.6838886,5.652617022,105
331,-0.122086567,1,2,-0.744638374,-0.396243893,85.54494999,6.815917857,45
355,-0.122086567,2,2,-0.412799581,0.063414726,107.337761,7.124099278,120
313,-0.122086567,0,0,1.318377417,0.109380588,189.3408617,7.451597641,85
289,-0.122086567,2,0,-0.035262016,0.385175759,154.3919449,6.288863791,200
328,-0.122086567,2,0,-0.905032103,-0.304312169,69.56424378,6.673797704,8
253,-0.122086567,0,2,2.339282003,0.109380588,121.2974545,4.698509228,40
194,-1.295299686,0,2,0.079731625,0.063414726,188.2591029,6.26456931,220
138,-1.295299686,0,0,1.192929809,0.844834378,156.3907014,5.285660221,41
355,-0.122086567,2,2,-0.412799581,0.063414726,107.337761,7.124099278,171
108,1.637733112,1,0,0.729968396,0.017448864,169.6473818,6.879227459,100
241,1.051126553,2,2,2.002962938,0.844834378,183.494512,7.140010925,66
355,-0.122086567,2,2,1.625425373,-0.166414583,184.2597768,6.177508965,300
364,-0.122086567,2,0,1.785520417,0.201312312,165.04474,6.099069556,90
241,-0.122086567,2,0,0.523875896,0.431141621,89.67884082,6.564167256,112
241,-0.122086567,2,0,-0.145178016,0.431141621,153.0567945,5.551779838,72
241,-0.122086567,2,0,0.523875896,0.477107483,142.8652065,6.737425224,104
318,-0.122086567,0,2,-0.940264959,0.017448864,166.0851002,6.848745244,180
286,-0.122086567,0,1,2.010728743,1.120629549,157.934352,5.689574123,25
286,-0.122086567,0,2,0.084211897,1.396424721,119.0733997,5.052005668,80
315,2.810946232,1,0,-1.065724515,-2.28084423,193.9163571,7.05751027,140
354,1.051126553,2,0,1.368556461,0.477107483,156.5109055,5.189392598,125
190,-0.122086567,1,0,-0.738186783,-0.396243893,78.14011105,7.362978003,21
76,-1.295299686,0,0,-0.973132233,1.856083339,58.56969253,6.622549646,72
92,-0.122086567,0,0,-0.989858581,0.201312312,103.0232613,5.077774431,160
139,-0.122086567,2,0,-0.44266806,-0.58010734,93.32848082,6.625240065,120
166,1.637733112,2,0,-0.944906521,-2.142946644,42.61928993,6.922350711,51
331,1.637733112,1,0,-0.752702864,-0.58010734,200.7042936,6.898697494,28
335,-0.122086567,1,2,-0.37277582,0.063414726,77.99915539,7.40815708,36
331,1.637733112,1,0,-0.752702864,-0.58010734,164.4413735,6.926712579,30
179,-0.122086567,2,2,-0.713873842,-0.901868374,53.8902118,6.17010227,100
151,-1.881906246,1,2,-1.035856037,-2.740502849,21.72543548,6.122838273,50
1,-0.122086567,1,2,-0.713873842,0.017448864,92.24309145,7.00536413,20
331,-0.122086567,1,0,-0.752702864,-0.58010734,67.69944821,6.449034556,23
101,-0.122086567,2,2,-0.489262886,-0.396243893,117.346099,5.528407981,30
382,1.051126553,0,0,-1.126058841,1.442390582,73.61664791,5.832142916,67
331,1.637733112,1,0,-0.752702864,-0.58010734,146.1638794,6.112431129,95
138,-0.122086567,2,2,0.741318418,0.017448864,126.9872827,5.387216487,20
241,-1.295299686,2,0,-0.836931972,-0.672039064,78.47296848,6.327557483,51
331,-0.122086567,1,2,-0.744638374,-0.58010734,152.1182392,7.116556246,40
331,-0.122086567,1,0,-0.752702864,-0.58010734,62.94104886,6.036783824,35
355,-0.122086567,1,2,-0.403241668,-0.07448286,118.553325,6.708989735,20
94,-1.295299686,0,0,0.741318418,0.477107483,114.3988869,7.812036202,120
118,-0.122086567,2,2,-0.541234038,-0.901868374,47.56765581,5.44379893,30
233,-0.122086567,0,0,-0.82677669,0.936766102,183.9277376,7.221577398,130
364,-0.122086567,1,0,2.569866655,0.293244035,158.7872424,6.615869227,70
297,-0.122086567,1,0,-0.787499641,0.063414726,147.4184077,6.90570049,60
160,-0.122086567,0,2,3.90737711,0.752902654,167.2094313,7.217340061,70
331,1.637733112,1,0,-0.752702864,-0.58010734,196.5258852,6.304464529,60
318,-0.122086567,0,2,-0.985676994,0.017448864,156.4831076,6.13734999,110
260,-0.122086567,0,2,-0.304078321,0.063414726,191.0861315,8.085414833,145
303,-0.122086567,0,2,-0.304078321,1.442390582,166.3932389,7.6163737,170
191,1.051126553,1,2,-0.632631581,1.948015063,118.1242892,6.656570854,120
191,1.051126553,1,2,-1.086035081,1.120629549,165.3929644,6.7199756,99
361,-0.122086567,1,2,-0.864112287,0.523073345,39.12576741,7.814475586,85
354,3.397552791,1,0,-0.836931972,-0.442209755,182.4785233,5.888763745,32
161,-1.295299686,0,2,0.651712983,0.523073345,79.74209177,3.699156269,46
241,-1.295299686,1,0,-0.836931972,-0.672039064,32.02648388,6.661373669,30
354,3.397552791,1,2,-0.827075374,-0.488175617,11.67726748,2.498179603,25
161,-1.295299686,0,0,0.315448398,-0.028516998,166.7919865,7.021885971,45
126,-1.295299686,0,2,1.517898852,0.477107483,45.36079308,7.993842698,25
205,-1.295299686,0,2,-0.304078321,-0.120448722,41.44941016,7.52106876,50
139,-0.122086567,2,2,-0.713873842,0.523073345,141.9356333,7.069752893,3
241,-0.122086567,2,2,-0.56572619,0.063414726,37.77884483,6.706482214,99
283,-1.295299686,0,2,-0.899058407,-0.442209755,121.6311322,6.127670044,280
315,-0.122086567,1,2,-0.650552668,0.063414726,32.98886704,6.262041544,164
196,-0.122086567,2,0,0.263422766,1.442390582,172.6235522,4.79287007,43
331,1.637733112,2,0,-0.752702864,-0.58010734,181.7842355,6.24519192,65
196,-0.122086567,2,0,0.263422766,1.442390582,120.6118877,4.00563296,6
355,-0.122086567,2,2,-0.680421146,0.477107483,83.96215859,6.331209483,65
328,-1.295299686,1,2,-0.747326537,-0.58010734,51.08957587,6.439269937,75
341,-0.122086567,2,2,1.950991786,1.442390582,75.06475304,5.933863344,75
166,1.637733112,2,0,-0.944906521,-2.326810092,37.17541749,7.255118162,95
166,1.637733112,2,0,-1.060348189,-2.142946644,57.11955654,7.545302074,40
241,-0.122086567,2,2,-0.56572619,0.063414726,186.7112584,7.065718815,129
79,-0.122086567,0,2,-0.33275206,0.293244035,77.28158049,7.524184137,80
241,-0.122086567,2,2,-0.56572619,0.063414726,154.6056664,5.393281088,75
241,-0.122086567,2,2,-0.56572619,0.063414726,178.7254073,7.334221493,143
51,-0.122086567,2,2,-1.115903559,-1.361526992,107.6279932,6.990818496,4
347,-0.122086567,0,0,-0.508378712,0.063414726,171.1413861,4.857902736,400
386,-0.122086567,0,2,0.071069766,-0.442209755,144.7327649,6.951037997,1600
335,-0.122086567,1,2,-0.787499641,-1.637322164,174.5854236,6.996947055,455
269,2.810946232,1,2,-0.106946364,-1.775219749,166.177899,5.758216271,280
266,-0.122086567,2,2,-0.890695233,2.039946787,75.36964639,5.955670683,60
329,-0.122086567,2,2,-0.888455097,-0.396243893,105.9509591,4.919798663,270
349,-0.122086567,0,0,0.816586983,-0.120448722,48.51037039,6.824225804,330
247,-0.122086567,0,0,0.466528418,1.580288168,48.97525627,5.335022883,150
349,-0.122086567,0,0,0.816586983,-0.120448722,57.11796269,6.952754945,290
277,-0.122086567,0,2,0.012527549,-0.07448286,125.2815856,6.437314174,460
347,-0.122086567,0,2,1.192929809,0.063414726,191.8216516,7.725687209,600
347,-1.295299686,0,2,1.192929809,0.385175759,156.2121315,5.552499767,310
114,-0.122086567,0,0,-0.078272625,0.017448864,110.5115558,7.670356078,55
118,-0.122086567,2,0,-0.44266806,-0.58010734,86.04518221,6.899617158,10
215,-1.295299686,0,0,-0.363815277,0.385175759,11.58650999,2.455962034,100
